destination_city,hotel_name,category,estimated_price_usd,estimated_price_eur,hotel_website,hotel_type,distance_to_city_center_km
París CDG,Comfort París Lodge,4,150.19,138.17,https://www.comfortparíslodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,23.56
París CDG,Ocean París Villa,4,172.52,158.72,https://www.oceanparísvilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",1.78
París CDG,Elite París Haven,4,358.23,329.57,https://www.eliteparíshaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",21.84
París CDG,Royal París Lodge,5,191.76,176.42,https://www.royalparíslodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",10.58
París CDG,Grand París Inn,3,143.94,132.42,https://www.grandparísinn.com,"Hostal o Albergue: Económico, alojamiento compartido.",26.49
París CDG,Sunset París Suites,4,218.04,200.6,https://www.sunsetparíssuites.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",14.07
París CDG,Sunset París Retreat,3,204.46,188.1,https://www.sunsetparísretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.06
París CDG,Sunset París Inn,4,220.82,203.15,https://www.sunsetparísinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",17.06
París CDG,Grand París Lodge,5,160.69,147.83,https://www.grandparíslodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",20.96
París CDG,Comfort París Suites,3,147.83,136.0,https://www.comfortparíssuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",21.13
París CDG,Luxe París Inn,4,243.14,223.69,https://www.luxeparísinn.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",22.26
París CDG,Comfort París Lodge,3,270.88,249.21,https://www.comfortparíslodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,27.12
París CDG,Comfort París Inn,3,117.25,107.87,https://www.comfortparísinn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",13.41
París CDG,Grand París Resort,3,120.82,111.15,https://www.grandparísresort.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",9.1
París CDG,Comfort París Suites,4,246.61,226.88,https://www.comfortparíssuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",7.24
París CDG,Ocean París Retreat,3,206.5,189.98,https://www.oceanparísretreat.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",4.69
París CDG,Elite París Lodge,4,286.63,263.7,https://www.eliteparíslodge.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",25.64
París CDG,Grand París Palace,3,235.03,216.23,https://www.grandparíspalace.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",17.26
París CDG,Urban París Hotel,4,303.52,279.24,https://www.urbanparíshotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",24.29
Barcelona BCN,Ocean Barcelona Retreat,3,281.93,259.38,https://www.oceanbarcelonaretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",9.64
Barcelona BCN,Ocean Barcelona Palace,5,303.12,278.87,https://www.oceanbarcelonapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",6.42
Barcelona BCN,Luxe Barcelona Hotel,3,237.82,218.79,https://www.luxebarcelonahotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",22.71
Barcelona BCN,Paradise Barcelona Palace,4,121.94,112.18,https://www.paradisebarcelonapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",22.47
Barcelona BCN,Luxe Barcelona Residence,5,314.66,289.49,https://www.luxebarcelonaresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",23.41
Barcelona BCN,Urban Barcelona Palace,3,247.46,227.66,https://www.urbanbarcelonapalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.49
Barcelona BCN,Sunset Barcelona Lodge,4,238.79,219.69,https://www.sunsetbarcelonalodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.35
Barcelona BCN,Sunset Barcelona Suites,5,478.27,440.01,https://www.sunsetbarcelonasuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.18
Barcelona BCN,Paradise Barcelona Retreat,4,131.63,121.1,https://www.paradisebarcelonaretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",8.34
Barcelona BCN,Elite Barcelona Palace,5,153.82,141.51,https://www.elitebarcelonapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",23.9
Barcelona BCN,Heritage Barcelona Villa,4,290.72,267.46,https://www.heritagebarcelonavilla.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",10.38
Barcelona BCN,Ocean Barcelona Suites,5,326.16,300.07,https://www.oceanbarcelonasuites.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.73
Barcelona BCN,Paradise Barcelona Lodge,4,160.45,147.61,https://www.paradisebarcelonalodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",20.49
Barcelona BCN,Royal Barcelona Villa,4,206.65,190.12,https://www.royalbarcelonavilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,2.28
Barcelona BCN,Grand Barcelona Inn,4,285.64,262.79,https://www.grandbarcelonainn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",28.01
Barcelona BCN,Comfort Barcelona Retreat,5,495.97,456.29,https://www.comfortbarcelonaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",25.98
Barcelona BCN,Grand Barcelona Resort,3,126.54,116.42,https://www.grandbarcelonaresort.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",13.79
Barcelona BCN,Royal Barcelona Resort,3,126.09,116.0,https://www.royalbarcelonaresort.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.93
Barcelona BCN,Urban Barcelona Hotel,4,232.76,214.14,https://www.urbanbarcelonahotel.com,"Hostal o Albergue: Económico, alojamiento compartido.",24.46
Barcelona BCN,Comfort Barcelona Haven,4,139.59,128.42,https://www.comfortbarcelonahaven.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,9.25
Barcelona BCN,Paradise Barcelona Retreat,5,481.6,443.07,https://www.paradisebarcelonaretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,22.52
Barcelona BCN,Ocean Barcelona Haven,5,288.26,265.2,https://www.oceanbarcelonahaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",21.47
Barcelona BCN,Sunset Barcelona Suites,3,199.36,183.41,https://www.sunsetbarcelonasuites.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",24.19
Barcelona BCN,Elite Barcelona Lodge,3,144.1,132.57,https://www.elitebarcelonalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",3.83
Barcelona BCN,Heritage Barcelona Haven,5,174.8,160.82,https://www.heritagebarcelonahaven.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",23.04
Barcelona BCN,Sunset Barcelona Resort,4,307.15,282.58,https://www.sunsetbarcelonaresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",11.35
Barcelona BCN,Heritage Barcelona Suites,3,125.24,115.22,https://www.heritagebarcelonasuites.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",0.12
Barcelona BCN,Grand Barcelona Residence,4,194.01,178.49,https://www.grandbarcelonaresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",27.11
Barcelona BCN,Urban Barcelona Palace,4,346.07,318.38,https://www.urbanbarcelonapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",23.49
Barcelona BCN,Urban Barcelona Lodge,3,181.86,167.31,https://www.urbanbarcelonalodge.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",19.0
Barcelona BCN,Grand Barcelona Retreat,3,237.89,218.86,https://www.grandbarcelonaretreat.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,29.14
Barcelona BCN,Luxe Barcelona Lodge,4,394.15,362.62,https://www.luxebarcelonalodge.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",8.27
Barcelona BCN,Sunset Barcelona Haven,4,321.45,295.73,https://www.sunsetbarcelonahaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",9.7
Barcelona BCN,Elite Barcelona Hotel,5,186.65,171.72,https://www.elitebarcelonahotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",17.34
Barcelona BCN,Grand Barcelona Retreat,5,262.49,241.49,https://www.grandbarcelonaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",11.22
Barcelona BCN,Heritage Barcelona Palace,3,298.81,274.91,https://www.heritagebarcelonapalace.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",25.92
Barcelona BCN,Heritage Barcelona Lodge,5,196.41,180.7,https://www.heritagebarcelonalodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",8.89
Barcelona BCN,Urban Barcelona Suites,4,212.02,195.06,https://www.urbanbarcelonasuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",14.74
Barcelona BCN,Ocean Barcelona Retreat,4,288.13,265.08,https://www.oceanbarcelonaretreat.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",12.2
Barcelona BCN,Sunset Barcelona Resort,4,257.6,236.99,https://www.sunsetbarcelonaresort.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",21.37
Barcelona BCN,Luxe Barcelona Haven,4,190.65,175.4,https://www.luxebarcelonahaven.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",4.9
Barcelona BCN,Royal Barcelona Residence,4,293.96,270.44,https://www.royalbarcelonaresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",9.82
Barcelona BCN,Royal Barcelona Hotel,5,154.36,142.01,https://www.royalbarcelonahotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",29.55
Barcelona BCN,Paradise Barcelona Lodge,4,368.11,338.66,https://www.paradisebarcelonalodge.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",9.78
Barcelona BCN,Paradise Barcelona Suites,5,241.98,222.62,https://www.paradisebarcelonasuites.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",17.91
Barcelona BCN,Sunset Barcelona Villa,4,191.84,176.49,https://www.sunsetbarcelonavilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",28.35
Barcelona BCN,Elite Barcelona Lodge,4,200.57,184.52,https://www.elitebarcelonalodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",5.9
Barcelona BCN,Royal Barcelona Villa,3,262.9,241.87,https://www.royalbarcelonavilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",1.97
Barcelona BCN,Grand Barcelona Retreat,3,258.34,237.67,https://www.grandbarcelonaretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",24.2
Barcelona BCN,Heritage Barcelona Inn,5,192.12,176.75,https://www.heritagebarcelonainn.com,"Hostal o Albergue: Económico, alojamiento compartido.",2.12
Barcelona BCN,Heritage Barcelona Retreat,4,144.82,133.23,https://www.heritagebarcelonaretreat.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.46
Barcelona BCN,Grand Barcelona Hotel,5,298.66,274.77,https://www.grandbarcelonahotel.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",12.56
Barcelona BCN,Sunset Barcelona Villa,4,289.58,266.41,https://www.sunsetbarcelonavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",4.55
Barcelona BCN,Paradise Barcelona Resort,3,181.61,167.08,https://www.paradisebarcelonaresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",25.02
Barcelona BCN,Royal Barcelona Inn,4,266.62,245.29,https://www.royalbarcelonainn.com,"Hostal o Albergue: Económico, alojamiento compartido.",18.67
Barcelona BCN,Luxe Barcelona Residence,5,249.59,229.62,https://www.luxebarcelonaresidence.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",1.63
Barcelona BCN,Comfort Barcelona Suites,5,186.26,171.36,https://www.comfortbarcelonasuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",5.5
Barcelona BCN,Royal Barcelona Inn,4,213.01,195.97,https://www.royalbarcelonainn.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",5.75
Barcelona BCN,Sunset Barcelona Suites,5,458.6,421.91,https://www.sunsetbarcelonasuites.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",26.49
Barcelona BCN,Paradise Barcelona Residence,3,126.59,116.46,https://www.paradisebarcelonaresidence.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",18.99
Barcelona BCN,Elite Barcelona Villa,3,172.21,158.43,https://www.elitebarcelonavilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",17.74
Barcelona BCN,Royal Barcelona Hotel,4,161.86,148.91,https://www.royalbarcelonahotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",1.59
Barcelona BCN,Comfort Barcelona Haven,4,287.92,264.89,https://www.comfortbarcelonahaven.com,"Hostal o Albergue: Económico, alojamiento compartido.",19.14
Barcelona BCN,Ocean Barcelona Villa,5,435.77,400.91,https://www.oceanbarcelonavilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,28.54
Barcelona BCN,Grand Barcelona Lodge,4,229.83,211.44,https://www.grandbarcelonalodge.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,1.7
Barcelona BCN,Luxe Barcelona Hotel,4,349.06,321.14,https://www.luxebarcelonahotel.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",16.34
Barcelona BCN,Ocean Barcelona Resort,5,418.87,385.36,https://www.oceanbarcelonaresort.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",5.65
Barcelona BCN,Sunset Barcelona Hotel,5,237.62,218.61,https://www.sunsetbarcelonahotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",15.85
Barcelona BCN,Comfort Barcelona Villa,4,214.45,197.29,https://www.comfortbarcelonavilla.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",25.38
Barcelona BCN,Sunset Barcelona Villa,3,219.01,201.49,https://www.sunsetbarcelonavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",22.6
Barcelona BCN,Elite Barcelona Palace,4,355.67,327.22,https://www.elitebarcelonapalace.com,"Hostal o Albergue: Económico, alojamiento compartido.",6.81
Barcelona BCN,Royal Barcelona Lodge,4,179.08,164.75,https://www.royalbarcelonalodge.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",21.46
Barcelona BCN,Comfort Barcelona Resort,3,248.44,228.56,https://www.comfortbarcelonaresort.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",14.84
Barcelona BCN,Elite Barcelona Lodge,5,311.48,286.56,https://www.elitebarcelonalodge.com,"Hostal o Albergue: Económico, alojamiento compartido.",3.41
Barcelona BCN,Comfort Barcelona Retreat,5,417.72,384.3,https://www.comfortbarcelonaretreat.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.44
Barcelona BCN,Grand Barcelona Villa,5,308.63,283.94,https://www.grandbarcelonavilla.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,8.64
Barcelona BCN,Elite Barcelona Haven,5,486.86,447.91,https://www.elitebarcelonahaven.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",14.66
Barcelona BCN,Urban Barcelona Inn,4,212.28,195.3,https://www.urbanbarcelonainn.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",28.77
Barcelona BCN,Royal Barcelona Hotel,5,272.59,250.78,https://www.royalbarcelonahotel.com,"Resort: Ubicado en destinos turísticos, con actividades recreativas.",22.56
Barcelona BCN,Comfort Barcelona Suites,5,171.55,157.83,https://www.comfortbarcelonasuites.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",10.63
Barcelona BCN,Sunset Barcelona Resort,4,252.51,232.31,https://www.sunsetbarcelonaresort.com,"Hostal o Albergue: Económico, alojamiento compartido.",14.91
Barcelona BCN,Elite Barcelona Villa,4,394.97,363.37,https://www.elitebarcelonavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",26.85
Barcelona BCN,Paradise Barcelona Suites,5,230.37,211.94,https://www.paradisebarcelonasuites.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,23.23
Barcelona BCN,Comfort Barcelona Inn,3,198.4,182.53,https://www.comfortbarcelonainn.com,"Hostal o Albergue: Económico, alojamiento compartido.",3.58
Barcelona BCN,Sunset Barcelona Palace,4,249.3,229.36,https://www.sunsetbarcelonapalace.com,"Boutique Hotel: Pequeño, diseño único y atención personalizada.",23.78
Barcelona BCN,Luxe Barcelona Villa,5,496.74,457.0,https://www.luxebarcelonavilla.com,"Hostal o Albergue: Económico, alojamiento compartido.",27.39
Barcelona BCN,Elite Barcelona Palace,3,120.32,110.69,https://www.elitebarcelonapalace.com,"Airport Hotel: Cerca de aeropuertos, ideal para estancias cortas.",8.42
Barcelona BCN,Elite Barcelona Villa,5,280.38,257.95,https://www.elitebarcelonavilla.com,"Business Hotel: Ubicado en zonas comerciales, diseñado para negocios.",18.0
Barcelona BCN,Urban Barcelona Retreat,5,288.74,265.64,https://www.urbanbarcelonaretreat.com,"Hostal o Albergue: Económico, alojamiento compartido.",0.52
Barcelona BCN,Royal Barcelona Residence,5,489.71,450.53,https://www.royalbarcelonaresidence.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,2.33
Barcelona BCN,Sunset Barcelona Palace,3,233.25,214.59,https://www.sunsetbarcelonapalace.com,Eco-Lodge: Enfocado en sostenibilidad y naturaleza.,2.39
